Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
-3.6195406244,-0.1571556985,0.7796843714,-0.3067978889,-2.258396787,-0.093605914,0.5138417255,-1.7931653432,1.3588148256,3.8524136908,-1.5859410257,-0.4251305135,0.9732585038,-1.4357560621,-3.1307084506,-2.7682603352,0.21448655,0.9807618148,0.9609741837
-3.1431792308,0.5612816153,1.9372225932,0.526225378,-0.7773466156,0.3430807682,-0.0443860296,-1.1667399471,1.7317659798,4.8028152526,0.3535349161,0.8621532475,0.5659947817,-0.7543459225,-1.0299744192,-3.6096356136,-0.4370363937,1.089092989,1.1783702623
-1.5552912235,1.4424895105,3.0779692978,2.3542466924,0.4009686139,1.8398857575,0.7594398276,0.7363110229,2.4574360834,6.4892259718,2.027431187,1.1145747703,0.2502543533,0.9226688587,2.3809801385,-4.4423707645,-0.6224901364,1.2144930471,1.5214873608
-0.5675489531,0.6191384668,2.8203328728,2.873102993,-0.3971147351,1.7194693741,3.5720025959,1.1959374702,1.3451654386,7.583059134,1.0330623268,-0.5335519101,-1.0007420481,0.6423609238,2.6119481213,-5.0805447107,-2.1382857109,0.2502319543,0.13831337
0.1282583784,-0.5076786997,2.4553534774,2.4963094605,-2.0660596186,0.3735135244,7.7653014708,0.0139282915,0.1041825533,5.6480511954,-0.7093114754,-2.4052045546,-2.0629755596,-0.692407023,1.0068633088,-4.0853724661,-3.6244108461,-0.4629859366,-1.0528503885
1.9691757518,0.7775815765,4.2475461127,3.640370438,-1.137481931,0.5955941643,11.6233158488,0.9204106795,1.9384907109,2.2514225853,0.1194251038,-1.6775635745,-0.6684536952,0.3155278733,-1.1370921672,-1.0792424835,-2.9710817233,1.2309354661,0.5109147297
3.1423209694,3.264560385,6.0439582433,4.9950071845,0.6526800661,2.6291381582,10.7384621839,2.4844530506,4.8239310053,-2.5853226729,3.2772016722,0.3781498158,1.30743627,1.5403529738,-4.6950249302,0.8312432246,-1.5940954199,3.4821394057,2.4704439659
3.5490273221,5.5303399452,6.5204368687,5.13886989,-0.0161621694,5.4633053572,5.4052966856,2.3618569215,7.0417193998,-6.5838246787,7.9046473406,2.3221979978,1.952191961,0.5853696432,-6.455211794,1.1820359116,-1.0590899592,4.7322396468,3.0624847568
5.5517061085,7.8592657969,7.684578712,5.7344444883,-0.5098472323,8.7267429752,1.2468309068,2.9099127207,9.2177986704,-3.4389767699,12.2992437611,4.6854447519,2.7174458938,-0.0369211176,-4.5955570969,2.0148649821,-0.4726934752,6.2082868824,4.2008833149
7.6637860767,9.0131780783,8.7337693301,6.9330410953,1.1143725205,10.3420919462,0.3697354462,3.8435635256,10.0142629699,5.5437507253,13.167346296,6.2226698177,3.7219606047,0.5490263611,-0.8857127298,3.3086252903,0.4124453573,7.8438039993,5.9060228908
7.775256977,8.5382723059,7.9051503645,7.4138780001,2.9034476263,8.3647070347,2.0409630766,3.109370858,9.1329315536,13.3387495888,10.618031393,6.6304743125,4.349478415,1.6120647401,4.7653987317,4.0741537322,1.0373578306,8.6065220526,7.1425179312
8.4569277022,8.9598774276,7.3625505679,8.0575345318,4.5954065474,6.3556380635,5.9596809436,3.042938379,9.3590617955,18.4358674344,8.2290457192,7.8141681197,6.4325110614,4.6156007336,11.4814045263,4.5713390536,3.0627159929,9.8092856994,9.4514514223
10.7534207902,10.2706139235,8.2147083981,9.5149988092,6.1818296283,7.4070795976,10.7127426058,5.1069260038,11.1086582468,20.1637886674,7.377431669,9.4836181094,9.8342277343,9.058588796,15.0606916457,4.8102117374,6.8527039666,11.8741127356,12.3890656875
11.5495713793,9.7210140502,7.7895618301,9.5811944949,5.5701272147,8.1459248873,13.4132989826,5.3769488061,11.372705867,16.3596369629,6.7260005307,9.6493897626,10.7374343211,10.8500118468,12.3764076784,4.2805856504,8.3279837746,11.9037693806,12.5591876129
10.7397462931,8.1244208412,5.9872039106,7.7457998613,3.5236478393,7.0431945645,12.4830309279,2.7725974659,9.9901797699,10.9545158353,6.5524953539,8.6964830091,9.0625092257,9.2634917844,6.2928556353,4.4838942275,6.8949500792,9.9496654193,10.2230104823
9.8036520235,7.0944139769,4.0961874898,5.6498774575,2.9670457326,5.8623115164,8.25399175,0.8327847156,8.8902422471,8.1770862887,7.2015993597,7.747115462,7.7037372172,7.3170874996,2.6975112924,5.5563943999,5.98088713,8.2113085228,7.8922786984
7.1821988973,4.7663796212,0.1953452452,2.1584030921,2.1515558822,4.0746392027,1.7888939989,-1.013170728,6.7288423198,5.0683773369,5.9870004164,5.1753665462,4.9297907172,4.1457803888,0.9808318028,4.1784939438,3.895372641,4.9175463413,4.2868548572
4.3730712613,1.9029929644,-4.3233119906,-2.0797149158,-0.180078628,2.9610558013,-3.1579173299,-3.4164650903,3.9173113224,1.9634386213,3.7532738097,2.0321454,0.7069012596,-0.2036904926,-0.5039940455,1.3499816736,-0.0596678167,0.54787949,-0.2826444371
6.2482971709,2.4376639314,-4.3348607026,-2.4321923896,-0.2885244823,5.7194158355,-2.1864838632,-2.3485032795,4.7526673672,4.8026249866,5.8685525564,2.9079852447,0.156748816,-0.4368877901,1.6916348484,1.3704290584,-0.8660392875,0.1432376368,-0.5760672512
10.9375732047,4.5211559512,-0.9716220279,0.3284729518,1.3955865149,9.8294541063,2.895465428,1.0078590053,7.6968730154,10.2917664326,10.1520720767,6.0705180771,2.8380816097,2.8300044147,4.6119846798,2.6573269191,1.4099107828,2.8856069945,2.8257690278
12.0517295777,3.6159140024,0.8262964655,1.629756973,1.1823056818,9.8522764065,5.9853550118,1.8752736303,7.2262144822,10.5222274535,9.8467354729,6.7944653748,4.3179999138,3.9983525556,3.1009434482,1.7449387189,2.5944901072,3.695783149,4.1831596431
9.7929023136,1.5014733099,0.8828629136,1.7161933993,0.0192567286,6.5528735194,6.680447064,1.3758008054,4.5301433365,7.1996944121,7.1413656068,6.0086445476,4.5710700574,3.3595348646,1.0722573199,0.8057738924,3.1546620038,3.303176847,3.5748005611
7.9110211372,1.5962204103,0.9926497978,2.0215223194,-0.5095630956,4.079707332,7.5303623448,1.2627726286,3.1076089014,4.6901548543,5.7787005202,4.8676497133,4.0587276549,2.9017398808,1.1410576662,1.8438998001,3.805206363,3.8586496789,2.6152790769
6.9487823464,2.8897963947,1.3495912718,1.8341084983,-1.2641775113,3.3520431318,6.0679795692,1.1827158308,2.5862380854,4.2941803147,4.2242134696,2.7087840784,1.863630938,1.6890705905,1.5059274069,2.6967341497,2.3625147235,3.554765568,0.7034500602
7.7430592526,3.9439353948,2.4526587538,1.4529585152,-1.9347710785,4.4459842186,2.5623819731,2.5218177179,3.3461529672,7.6707140712,3.3112159961,1.1626608164,-0.3306693505,0.3680145666,3.2866345467,3.7397246059,0.5002453703,2.7122958109,-0.0956228424
10.8571311671,5.4039478044,4.6471782726,2.0569671117,-1.1007923847,7.5386262085,1.7686406945,5.4421791919,6.3003448573,14.0252453814,4.1987478902,1.3450558042,-0.3666210693,0.5081592673,6.5815198579,5.5831661444,1.5613821613,3.7598167165,1.9587254393
12.6144574957,6.152087903,6.1136542749,2.7798533862,0.1539313613,9.9746545872,3.2590304995,6.6056296658,8.1637032394,18.3639477796,4.9392498287,1.7007857209,0.6172922305,1.2463534555,7.8013760436,4.8688166564,2.7185362777,5.0975130598,4.130451431
10.9884638974,4.8096898472,5.3472654733,1.9262199101,-0.1506774373,9.5906169548,4.6689891228,4.0324227011,6.5293132398,17.1850925592,4.4807838727,1.0745052896,0.7353294858,1.7881403108,6.2663941889,1.8492779125,1.5848357757,4.5692421542,3.6107397247
10.0988787492,4.5289144262,4.79461528,1.5166877789,-0.0123539951,9.2010183654,6.8376110379,1.2169110463,5.5280712889,13.5340177984,4.3095006554,1.0643218197,1.2740633834,3.5697067916,7.0240474762,1.6322727844,1.7353901761,4.5269050205,2.6938472262
11.3345518834,6.6829862405,5.5382007806,2.9226681015,1.7582169261,10.5980470939,7.5693898752,0.4891989809,6.8607516493,10.87075372,5.6169938304,2.4736704423,2.5904348271,6.0237327237,10.8899127469,5.4374364734,2.8211412141,5.6959754198,3.2171082617
11.1312476888,7.6911316476,4.9156354836,3.0378237499,1.8469013613,10.7261992612,3.4197101305,-0.7775174181,6.6210809672,8.2916938209,6.6567177404,3.1501315928,2.224002023,6.0821691399,11.0423720193,8.5039861591,1.3036130029,4.9814174755,2.4442752862
10.7968777423,7.6031001603,3.9853985409,2.4601523587,0.6647440738,9.6832527458,-0.3589294554,-1.2695677926,5.6896973835,6.5124273218,7.3350434607,3.5317348216,1.5513227253,4.8533003524,6.4838430313,8.548964241,-0.0772790942,3.7415600618,1.2068916866
12.590324789,8.6245489451,4.6055707283,3.8698029629,1.1823419424,9.6705218738,1.6675179819,1.9659008767,6.8146259725,5.7382785149,9.0708673619,4.9754708273,2.9938178071,4.8881420862,2.9147522101,8.1238904101,0.700829278,4.800229565,2.0312329326
13.7536379076,9.5478287358,4.7360602493,5.1551015879,2.0252928742,9.0795496476,4.7309568265,5.1210428968,8.0625179434,4.2886089959,10.2438302155,6.2814910123,4.9934359587,5.0477746131,3.4003462553,9.2298508627,1.7536061532,6.2382171882,2.9478273786
14.2380951858,9.985972806,4.6315769131,5.6867796744,2.4986698982,8.3115701389,4.8216407028,5.1294168105,8.9602001492,6.209118833,10.6910116132,8.375500369,7.1888892724,5.6252855927,8.6555372985,12.5065114703,4.2476376713,7.7193200437,4.0624418096
15.8183812322,10.363895734,5.5745849264,7.1519966164,4.1244408595,9.5576456104,3.1986184325,3.9904804698,10.5168574136,13.9426578243,11.5418674652,11.5365150927,10.1837709539,7.8736151525,14.9711540552,15.5981902209,8.1631316572,10.0083044711,6.9023457724
16.2578609983,9.2435608821,5.0047796424,7.7223245244,5.7476226239,10.6534479014,1.0447662481,2.1264466931,10.4606151945,20.1338275743,10.8768548891,12.6840733698,11.3313754323,9.38025167,16.4960415509,14.5024895202,9.5817760153,10.1352591477,8.4624795286
14.9816023949,7.2157535553,2.1990891951,5.9614012639,5.2710495532,10.1437203594,-0.35230861,-0.5668496293,8.151078295,20.4413243069,8.6050826638,11.3168057118,9.1005022785,8.2069038913,15.0686046706,10.1978019827,7.4616722131,7.5952780562,6.9608144188
15.3079589926,7.1283785361,0.742401741,3.9191836593,3.2199339038,10.5350008567,-0.1512775535,-1.24982986,7.2268033023,19.6090293432,8.426159533,9.602081484,6.6036876517,6.4460437377,14.9740588722,7.1052322283,4.8049622054,6.1298298113,5.4885977821
16.7368187483,8.4634471146,1.2378272096,2.4663944207,0.9486680296,11.5611928407,0.9161459068,-0.248277804,8.0331413153,18.8544204196,9.833165159,8.0797369583,5.5812820599,5.1150727137,14.056581137,6.2365171518,2.3703129771,6.1495455594,5.1110685873
15.9975543992,8.4332186036,1.349725851,1.15250623,-1.0831294452,9.7606174352,0.9737132932,-1.0794038354,7.5741158723,14.9199972074,8.9152787453,6.4510565525,4.8219264475,2.8943009472,11.6475792856,6.3647749352,-1.1628660683,5.2500200952,3.8608750203
15.1409803639,8.4739667588,2.7529960955,2.1272804685,-0.597646135,5.9846432488,1.5059698005,-1.4341798331,7.3155572552,11.0567453208,8.0685916822,6.4448267642,5.6966033193,2.4238122926,12.3429194051,9.1179753177,-2.818645079,4.7558370042,3.5933016516
16.6762450734,10.2892548714,6.3585631216,5.7657111582,3.5456136441,4.5501942366,4.5534921631,1.0848088104,8.694769466,10.987106362,9.8077026209,8.3511716761,8.3349010617,5.4489815037,14.6374837256,14.187376433,-1.0192570398,6.0758204154,5.9016335959
16.8544586711,10.4862133339,7.8641130423,7.6642435245,6.9747019484,5.7309007839,4.998910917,2.3871198285,8.2955833,11.4653063894,10.1835223324,8.6522741938,8.7529417721,7.1733713028,13.3149420226,17.4411309972,-0.3358728362,6.2275867796,6.5664908553
13.8047221968,8.0620927291,6.7871720276,6.9839493351,7.4326869869,7.510453504,1.1176393812,1.4357567295,5.7017994183,12.314643942,8.569246773,6.7424219233,6.610361558,6.0084153062,11.2633087563,18.0463983535,-1.4387816834,4.4478805101,4.4647999109
11.6540842195,6.238614919,6.4581463198,6.7381705483,7.2299532237,9.8802329871,-0.0121497446,1.3366206678,4.0929147645,15.7530756371,7.2005925077,4.901879611,4.7279919619,4.778364601,12.088101797,16.0031717652,-1.1492305251,2.9911146101,2.9836129888
11.9789497005,5.685963153,6.2525438977,6.336182382,6.3461094175,11.6228988073,3.267126736,2.6435442182,3.4939185097,17.7160967491,5.4744998365,2.8250593704,2.8994852294,3.4377301391,12.4225419556,10.0503229891,-0.8113634317,1.4007224441,2.061039481
12.5900999835,5.3216833314,4.8917835574,4.9211002285,4.5988325384,11.1218217154,4.7788708524,3.7189427882,3.0035603328,14.4817709095,4.125985064,0.5827692579,0.4818483765,1.7388350356,9.2016007082,3.1656876598,-2.3014341793,-0.5016955831,1.1812669383
13.2267798977,5.1783160156,3.8702109872,4.2836024021,4.2933474058,9.5709912861,2.3219154434,3.3618535915,3.7436624445,9.0960571075,4.445437374,-0.0122565489,-0.9207880313,1.3045896938,4.0769221599,-0.1353594885,-3.3434518484,-0.706312368,1.8802090473
14.217064286,4.8239576296,3.385725407,3.6935101252,5.711275105,8.1937810656,-0.5565546394,1.5960611916,4.8146851537,7.8141823318,5.2737406328,0.5280025729,-0.853312019,2.3986371096,1.3477493946,0.1993682545,-2.4791399678,0.014793003,3.0111394611
14.6827872351,3.2108553711,1.4845047812,1.1460332824,6.3970513182,6.8927634562,-3.3583739587,-1.4444838063,3.559611635,11.8136899521,4.9256777827,0.4653117273,-0.6845556573,3.0479538006,3.7488857311,1.474643791,-0.8932099178,-1.0208439139,2.3330825003
15.5980413816,2.194822039,-0.4176025599,-0.9955955587,6.193897161,6.2138901739,-5.4712858822,-3.1487379512,1.8125075149,16.1622949346,4.4400536138,1.0355277837,0.3920587747,3.1059173086,10.3668899213,4.3553294482,2.122062264,-2.0412750787,1.4742243291
17.4126542141,3.9791882987,0.5017870861,-0.4144314821,6.7328215943,6.7196726244,-2.5898347599,-1.2103375636,2.5397118885,18.03146978,5.5495192628,3.1742981879,3.2114950266,4.1634877672,17.9715633305,10.1018462112,5.7499768439,-0.3318164645,2.3966384065
16.4508354632,5.1733364305,1.0248566943,-0.4534390358,5.8035964443,6.0881435839,1.4992397334,0.0551840455,2.2503666798,16.0054792437,4.4438192017,3.6328289164,3.9890737762,3.5806741977,20.5446944369,13.5537740211,4.7346069234,0.5361116457,2.3096549875
13.0871790773,3.9449470687,-0.989829647,-2.6925749105,2.6098379706,3.8600367649,1.6532854551,-1.223549604,-0.0513422756,11.8961868567,0.3687145114,2.0657720829,1.6731804609,0.066028617,16.3419639736,13.334669531,-0.1895654419,-1.1898962188,0.1975463578
13.5250742576,4.559883845,-1.4629759845,-3.2102565476,1.6381868539,4.9629787209,1.8835511846,-0.6148739652,1.8781726417,11.9655448593,0.6457495588,3.2772018564,1.4622118021,-1.3764488218,12.4115795135,15.974157328,-1.974670552,-0.6542609518,0.1941709934
16.7241269471,7.1523075387,-0.5903445753,-1.8472277629,3.1131229059,8.6367674985,2.2555861254,1.291440526,7.2123626808,14.2133082478,5.2467677198,7.0596005417,3.6424093503,0.1476146867,11.3219992737,19.861237796,0.0572440603,2.3683090486,1.786535143
17.0778966037,7.8492777844,-1.4917420901,-2.0371381224,3.0636787145,9.3476546132,0.5676028939,0.6907118644,9.5391552627,13.2053502606,8.4395424872,8.5636700478,4.0453135885,0.8437080144,9.62240134,17.8379823665,1.8012634401,3.7104153282,1.228445796
16.4833682279,7.8403845232,-1.5526401957,-2.1780927879,2.6076904709,9.1195336951,0.2151037339,-0.0501646533,9.9396866621,11.9854877282,10.9878301247,8.2658685757,3.9922633238,1.48699054,9.0214665572,12.3783235636,3.145302259,4.556585322,1.068676423
17.1926000732,8.880959567,0.43001927,-0.1882186162,4.466368259,10.3968120314,1.4116862695,1.5687355716,10.6767496334,12.6488375058,13.4156754883,8.5822092775,5.3349610019,3.3700609057,11.133214923,9.0350385685,4.8530990424,6.4978207965,3.2092560149
16.2910080085,7.8945473196,0.6784441307,0.2115686719,5.6148626113,9.6654268889,2.0208553119,1.5477174126,9.2161030404,12.3930064972,12.5630052251,7.7861556324,5.1940757138,3.4893658982,11.8498422225,6.5935127749,4.5779368975,6.1409481482,3.2043065767
14.203609775,4.9457003834,-0.616587878,-2.1573261293,3.9727375075,6.6480694408,2.5524810364,-1.083909661,6.4299430856,12.030242766,9.2880700441,5.8120906336000004,3.072045206,1.4016651387,10.945441717,4.6775093897,2.4166965103,3.6863846919,0.312397998
13.0353483927,3.8341019101,-0.6382120906,-3.0998026007,2.9868252679,4.460261415,2.2741610978,-2.1460724443,5.6571567687,13.5876744517,6.8423230493,4.6573981417,1.4777184956,-0.0723059228,12.7104151088,5.0024909416,0.8597910495,2.8729153746,-1.5950014811
10.9190750667,3.58606835,-0.6254023574,-2.7546935591,2.9748728532,2.7850688163,-0.0435471227,-2.1025353656,5.2860416914,13.7115453807,4.6799051095,3.5233715018,0.3676692571,-1.0502298358,14.7423480196,5.3269528056,-0.4752918694,2.379212803,-2.3752871848
8.0270710774,2.6425843006,-1.2498404822,-3.4964785437,1.8063406303,0.8391402087,-2.1185456078,-2.6033105144,3.842094221,10.1643533744,2.4848202514,2.1864250268,-0.4311075073,-2.1956860741,13.293906718,5.213292823,-0.5410205094,1.0568950487,-2.5192727448
7.8476433816,2.9611343934,0.1337048511,-3.4820672459,1.4220440793,0.4274017201,-0.1733615104,-1.6166363795,3.8400067701,7.9285657338,2.4131633602,1.8406061596,0.026253085,-2.4915152591,12.4617042069,6.5034422667,1.5827201401,1.3437580144,-0.922023484
9.9313294765,3.9490942392,3.0239471775,-2.6107125491,2.5135411987,1.8330769431,3.4870646807,0.3908597057,4.8320409349,9.6799281981,3.0732680481,1.1865768204,-0.070621566,-2.9235419152,12.961258119,7.65644808,1.1236918019,2.2763165717,0.4580764851
11.4849484319,3.5671770608,4.1782352841,-2.7750277217,2.8338422187,3.6056847447,2.5698068434,0.5270304905,4.1147755819,10.7019853109,2.4002610004,-1.1647234341,-2.4108691282,-4.3205036855,9.7995813408,6.77711686,-3.5485008645,1.6642276145,-0.1193010104
13.5233835559,3.2341871739,4.3979492381,-2.0966492474,3.1536415646,5.883191334,-0.0647129776,-0.5920142419,3.6497233322,8.9432583805,3.1615375462,-2.8590743009,-4.1451056443,-4.3143346073,6.0491924499,4.9170572846,-7.4398794868,1.5120521364,-0.3585924769
16.1669573218,3.9303294455,5.2147887371,0.0180831387,4.4857517927,8.2069278848,1.4076942808,-1.0918915795,5.1349544501,5.5067798496,5.5641667339,-2.1758955285,-3.562640869,-2.4689891933,6.3951354685,3.46088912,-8.1186702103,2.9587838927,0.2493301835
15.4690116361,3.3710333747,4.5171326373,0.2243298521,4.3162599689,7.934003077,3.2932482143,-1.7809811824,5.2589615641,-0.5258285841,5.2087799196,-1.8281328194,-3.6082899675,-1.8074202412,5.6500848475,1.2150582902,-7.8552395519,3.0696415139,-1.006341552
11.8692421831,1.8820979524,2.9496914766,-1.0478642119,2.8183731575,5.560537984,3.2325932665,-2.3453103302,3.7255765696,-5.5014412037,3.6697523329,-2.3755737696,-4.1619013931,-2.0344233927,0.7475681684,-0.9270488049,-7.0328393093,1.7870415452,-2.547045485
9.9203467993,2.3920414715,3.1502154485,-0.5856822638,3.1840681787,4.2970053356,3.9705783243,-1.9297521357,3.8522383434,-3.1790652945,5.0683059336,-1.0328817663,-2.0337544445,-0.4152578598,-3.124637796,0.2125590595,-3.7967476879,1.8489532071,-0.9172535065
9.8552507755,3.689696109,2.9394265164,0.2652218229,4.0786646537,3.6508587366,3.8035171732,-2.5184638543,4.6209366235,5.0343869676,6.1578710584,1.520706169,1.3968898425,1.7090509372,-2.7957294752,2.8898413736,-0.181738792,2.1826383643,1.769847869
10.1845438618,3.3803098021,0.6878721474,-0.7442425532,2.9580774181,2.6739943296,2.0104332225,-3.9210741507,4.1978373119,13.426291826,4.7187656436,3.5894371682,3.5961405434,2.2394183835,0.5141416722,4.9070526998,1.2382375862,1.4639476276,2.9754573303
11.5776088198,2.8632607993,-1.1386812751,-2.0734923857,1.7023667105,2.9495930745,1.998980676,-3.6078629725,4.2192470693,18.0015710654,4.0304085121,5.652482677,4.9739007496,2.0273291824,4.5489777036,7.5257100834,1.4609410775,1.5278248758,3.5444954049
12.929545615,3.0399018093,-2.2626844608,-3.2459725722,0.9467170353,3.9072101022,2.1358721471,-3.0367701032,4.4490178002,15.8924235542,4.417074192,6.9620910611,4.9250509451,1.0000396175,7.7674396196,9.7165443216,0.4519483674,2.7377310501,2.6897948323
12.2217289799,2.5092994664,-4.0161941681,-5.5981086392,-1.1669817755,4.1695290538,-0.6063576461,-5.0418347462,3.256366754,8.8175025051,3.8244634038,6.0731278898,2.4351006027,-1.5799933545,9.7962257936,9.3503923009,-2.0562731809,2.769610538,-0.6171599812
